1/7/2021 0:00:00,5,ANTIOQUIA,5659,SAN JUAN DE URABA,5
1/7/2021 0:00:00,5,ANTIOQUIA,5660,SAN LUIS,14
1/7/2021 0:00:00,5,ANTIOQUIA,5664,SAN PEDRO,10
1/7/2021 0:00:00,5,ANTIOQUIA,5665,SAN PEDRO DE URABA,20
1/7/2021 0:00:00,5,ANTIOQUIA,5667,SAN RAFAEL,9
1/7/2021 0:00:00,5,ANTIOQUIA,5670,SAN ROQUE,1
1/7/2021 0:00:00,5,ANTIOQUIA,5674,SAN VICENTE,7
1/7/2021 0:00:00,5,ANTIOQUIA,5679,SANTA BARBARA,4
1/7/2021 0:00:00,5,ANTIOQUIA,5686,SANTA ROSA DE OSOS,28
1/7/2021 0:00:00,5,ANTIOQUIA,5690,SANTO DOMINGO,1
1/7/2021 0:00:00,5,ANTIOQUIA,5697,SANTUARIO,28
1/7/2021 0:00:00,5,ANTIOQUIA,5736,SEGOVIA,52
1/7/2021 0:00:00,5,ANTIOQUIA,5756,SONSON,2
1/7/2021 0:00:00,5,ANTIOQUIA,5761,SOPETRAN,1
1/7/2021 0:00:00,5,ANTIOQUIA,5790,TARAZA,4
1/7/2021 0:00:00,5,ANTIOQUIA,5792,TARSO,4
1/7/2021 0:00:00,5,ANTIOQUIA,5809,TITIRIBI,12
1/7/2021 0:00:00,5,ANTIOQUIA,5819,TOLEDO,6
1/7/2021 0:00:00,5,ANTIOQUIA,5837,TURBO,19
1/7/2021 0:00:00,5,ANTIOQUIA,5847,URRAO,16
1/7/2021 0:00:00,5,ANTIOQUIA,5854,VALDIVIA,4
1/7/2021 0:00:00,5,ANTIOQUIA,5856,VALPARAISO,7
1/7/2021 0:00:00,5,ANTIOQUIA,5858,VEGACHI,2
1/7/2021 0:00:00,5,ANTIOQUIA,5861,VENECIA,6
1/7/2021 0:00:00,5,ANTIOQUIA,5887,YARUMAL,22
1/7/2021 0:00:00,5,ANTIOQUIA,5890,YOLOMBO,25
1/7/2021 0:00:00,5,ANTIOQUIA,5895,ZARAGOZA,16
1/7/2021 0:00:00,8,ATLANTICO,8078,BARANOA,23
1/7/2021 0:00:00,8,ATLANTICO,8137,CAMPO DE LA CRUZ,16
1/7/2021 0:00:00,8,ATLANTICO,8296,GALAPA,11
1/7/2021 0:00:00,8,ATLANTICO,8372,JUAN DE ACOSTA,5
1/7/2021 0:00:00,8,ATLANTICO,8421,LURUACO,2
1/7/2021 0:00:00,8,ATLANTICO,8433,MALAMBO,13
1/7/2021 0:00:00,8,ATLANTICO,8436,MANATI,2
1/7/2021 0:00:00,8,ATLANTICO,8520,PALMAR DE VARELA,10
1/7/2021 0:00:00,8,ATLANTICO,8549,PIOJO,1
1/7/2021 0:00:00,8,ATLANTICO,8558,POLO NUEVO,10
1/7/2021 0:00:00,8,ATLANTICO,8560,PONEDERA,1
1/7/2021 0:00:00,8,ATLANTICO,8573,PUERTO COLOMBIA,7
1/7/2021 0:00:00,8,ATLANTICO,8606,REPELON,10
1/7/2021 0:00:00,8,ATLANTICO,8634,SABANAGRANDE,7
1/7/2021 0:00:00,8,ATLANTICO,8638,SABANALARGA,29
1/7/2021 0:00:00,8,ATLANTICO,8675,SANTA LUCIA,1
1/7/2021 0:00:00,8,ATLANTICO,8758,SOLEDAD,56
1/7/2021 0:00:00,8,ATLANTICO,8770,SUAN,1
1/7/2021 0:00:00,8,ATLANTICO,8832,TUBARA,1
1/7/2021 0:00:00,11,BOGOTA,11001,BOGOTA,11545
1/7/2021 0:00:00,13,BOLIVAR,13006,ACHI,1
1/7/2021 0:00:00,13,BOLIVAR,13030,ALTOS DEL ROSARIO,6
1/7/2021 0:00:00,13,BOLIVAR,13052,ARJONA,16
1/7/2021 0:00:00,13,BOLIVAR,13062,ARROYOHONDO,2
1/7/2021 0:00:00,13,BOLIVAR,13074,BARRANCO DE LOBA,3
1/7/2021 0:00:00,13,BOLIVAR,13188,CICUCO,1
1/7/2021 0:00:00,13,BOLIVAR,13244,EL CARMEN DE BOLIVAR,5
1/7/2021 0:00:00,13,BOLIVAR,13268,EL PEÑON,5
1/7/2021 0:00:00,13,BOLIVAR,13430,MAGANGUE,33
1/7/2021 0:00:00,13,BOLIVAR,13442,MARIA LA BAJA,2
1/7/2021 0:00:00,13,BOLIVAR,13458,MONTECRISTO,1
1/7/2021 0:00:00,13,BOLIVAR,13468,MOMPOS,10
1/7/2021 0:00:00,13,BOLIVAR,13490,NOROSÌ,2
1/7/2021 0:00:00,13,BOLIVAR,13549,PINILLOS,2
1/7/2021 0:00:00,13,BOLIVAR,13580,REGIDOR,1
1/7/2021 0:00:00,13,BOLIVAR,13600,RIO VIEJO,2
1/7/2021 0:00:00,13,BOLIVAR,13654,SAN JACINTO,4
1/7/2021 0:00:00,13,BOLIVAR,13657,SAN JUAN NEPOMUCENO,4
1/7/2021 0:00:00,13,BOLIVAR,13667,SAN MARTIN DE LOBA,1
1/7/2021 0:00:00,13,BOLIVAR,13670,SAN PABLO,18
1/7/2021 0:00:00,13,BOLIVAR,13688,SANTA ROSA DEL SUR,22
1/7/2021 0:00:00,13,BOLIVAR,13744,SIMITI,1
1/7/2021 0:00:00,13,BOLIVAR,13760,SOPLAVIENTO,1
1/7/2021 0:00:00,13,BOLIVAR,13836,TURBACO,22
1/7/2021 0:00:00,13,BOLIVAR,13838,TURBANA,1
1/7/2021 0:00:00,13,BOLIVAR,13873,VILLANUEVA,2
1/7/2021 0:00:00,13,BOLIVAR,13894,ZAMBRANO,3
1/7/2021 0:00:00,15,BOYACA,15001,TUNJA,151
1/7/2021 0:00:00,15,BOYACA,15047,AQUITANIA,2
1/7/2021 0:00:00,15,BOYACA,15087,BELEN,1
1/7/2021 0:00:00,15,BOYACA,15097,BOAVITA,2
1/7/2021 0:00:00,15,BOYACA,15131,CALDAS,1
1/7/2021 0:00:00,15,BOYACA,15162,CERINZA,1
1/7/2021 0:00:00,15,BOYACA,15176,CHIQUINQUIRA,7
1/7/2021 0:00:00,15,BOYACA,15180,CHISCAS,1
1/7/2021 0:00:00,15,BOYACA,15185,CHITARAQUE,1
1/7/2021 0:00:00,15,BOYACA,15204,COMBITA,1
1/7/2021 0:00:00,15,BOYACA,15215,CORRALES,2
1/7/2021 0:00:00,15,BOYACA,15226,CUITIVA,1
1/7/2021 0:00:00,15,BOYACA,15232,CHIQUIZA,1
1/7/2021 0:00:00,15,BOYACA,15236,CHIVOR,6
1/7/2021 0:00:00,15,BOYACA,15238,DUITAMA,174
1/7/2021 0:00:00,15,BOYACA,15272,FIRAVITOBA,3
1/7/2021 0:00:00,15,BOYACA,15276,FLORESTA,1
1/7/2021 0:00:00,15,BOYACA,15296,GAMEZA,2
1/7/2021 0:00:00,15,BOYACA,15299,GARAGOA,2
1/7/2021 0:00:00,15,BOYACA,15322,GUATEQUE,4
1/7/2021 0:00:00,15,BOYACA,15362,IZA,1
1/7/2021 0:00:00,15,BOYACA,15367,JENESANO,2
1/7/2021 0:00:00,15,BOYACA,15407,VILLA DE LEYVA,6
1/7/2021 0:00:00,15,BOYACA,15466,MONGUI,1
1/7/2021 0:00:00,15,BOYACA,15469,MONIQUIRA,4
1/7/2021 0:00:00,15,BOYACA,15476,MOTAVITA,2
1/7/2021 0:00:00,15,BOYACA,15480,MUZO,2
1/7/2021 0:00:00,15,BOYACA,15491,NOBSA,18
1/7/2021 0:00:00,15,BOYACA,15507,OTANCHE,1
1/7/2021 0:00:00,15,BOYACA,15516,PAIPA,29
1/7/2021 0:00:00,15,BOYACA,15537,PAZ DE RIO,1
1/7/2021 0:00:00,15,BOYACA,15542,PESCA,2
1/7/2021 0:00:00,15,BOYACA,15572,PUERTO BOYACA,15
1/7/2021 0:00:00,15,BOYACA,15599,RAMIRIQUI,1
1/7/2021 0:00:00,15,BOYACA,15621,RONDON,1
1/7/2021 0:00:00,15,BOYACA,15638,SACHICA,1
1/7/2021 0:00:00,15,BOYACA,15646,SAMACA,7
1/7/2021 0:00:00,15,BOYACA,15664,SAN JOSE DE PARE,2
1/7/2021 0:00:00,15,BOYACA,15681,SAN PABLO DE BORBUR,1
1/7/2021 0:00:00,15,BOYACA,15686,SANTANA,6
1/7/2021 0:00:00,15,BOYACA,15693,SANTA ROSA DE VITERBO,9
1/7/2021 0:00:00,15,BOYACA,15740,SIACHOQUE,3
1/7/2021 0:00:00,15,BOYACA,15753,SOATA,9
1/7/2021 0:00:00,15,BOYACA,15755,SOCOTA,1
1/7/2021 0:00:00,15,BOYACA,15757,SOCHA,6
1/7/2021 0:00:00,15,BOYACA,15759,SOGAMOSO,95
