fecha_reporte_web,departamento_nom,ciudad_municipio_nom,id_de_caso
28/7/2021 0:00:00,BOYACA,NOBSA,1
28/7/2021 0:00:00,BOYACA,OICATA,2
28/7/2021 0:00:00,BOYACA,PAIPA,2
28/7/2021 0:00:00,BOYACA,PUERTO BOYACA,6
28/7/2021 0:00:00,BOYACA,RAMIRIQUI,1
28/7/2021 0:00:00,BOYACA,SAMACA,2
28/7/2021 0:00:00,BOYACA,SAN LUIS DE GACENO,1
28/7/2021 0:00:00,BOYACA,SOATA,7
28/7/2021 0:00:00,BOYACA,SOGAMOSO,45
28/7/2021 0:00:00,BOYACA,SORACA,1
28/7/2021 0:00:00,BOYACA,TIBASOSA,1
28/7/2021 0:00:00,BOYACA,TUNJA,57
28/7/2021 0:00:00,BOYACA,UMBITA,1
28/7/2021 0:00:00,BOYACA,VENTAQUEMADA,1
28/7/2021 0:00:00,BOYACA,VILLA DE LEYVA,1
28/7/2021 0:00:00,CALDAS,ANSERMA,4
28/7/2021 0:00:00,CALDAS,CHINCHINA,7
28/7/2021 0:00:00,CALDAS,LA DORADA,11
28/7/2021 0:00:00,CALDAS,MANIZALES,39
28/7/2021 0:00:00,CALDAS,MANZANARES,5
28/7/2021 0:00:00,CALDAS,MARQUETALIA,3
28/7/2021 0:00:00,CALDAS,NEIRA,2
28/7/2021 0:00:00,CALDAS,NORCASIA,1
28/7/2021 0:00:00,CALDAS,PACORA,65
28/7/2021 0:00:00,CALDAS,SALAMINA,1
28/7/2021 0:00:00,CALDAS,VICTORIA,1
28/7/2021 0:00:00,CALDAS,VILLAMARIA,7
28/7/2021 0:00:00,CALDAS,VITERBO,1
28/7/2021 0:00:00,CAQUETA,CARTAGENA DEL CHAIRA,2
28/7/2021 0:00:00,CAQUETA,CURILLO,1
28/7/2021 0:00:00,CAQUETA,EL DONCELLO,5
28/7/2021 0:00:00,CAQUETA,EL PAUJIL,1
28/7/2021 0:00:00,CAQUETA,FLORENCIA,24
28/7/2021 0:00:00,CAQUETA,SAN VICENTE DEL CAGUAN,2
28/7/2021 0:00:00,CAQUETA,SOLITA,1
28/7/2021 0:00:00,CAQUETA,VALPARAISO,1
28/7/2021 0:00:00,CARTAGENA,CARTAGENA,216
28/7/2021 0:00:00,CASANARE,AGUAZUL,4
28/7/2021 0:00:00,CASANARE,HATO COROZAL,4
28/7/2021 0:00:00,CASANARE,MANI,3
28/7/2021 0:00:00,CASANARE,MONTERREY,8
28/7/2021 0:00:00,CASANARE,PAZ DE ARIPORO,24
28/7/2021 0:00:00,CASANARE,PORE,1
28/7/2021 0:00:00,CASANARE,SAN LUIS DE PALENQUE,18
28/7/2021 0:00:00,CASANARE,TAMARA,2
28/7/2021 0:00:00,CASANARE,TAURAMENA,11
28/7/2021 0:00:00,CASANARE,TRINIDAD,30
28/7/2021 0:00:00,CASANARE,VILLANUEVA,17
28/7/2021 0:00:00,CASANARE,YOPAL,27
28/7/2021 0:00:00,CAUCA,ARGELIA,3
28/7/2021 0:00:00,CAUCA,BOLIVAR,7
28/7/2021 0:00:00,CAUCA,BUENOS AIRES,1
28/7/2021 0:00:00,CAUCA,CALOTO,4
28/7/2021 0:00:00,CAUCA,CORINTO,1
28/7/2021 0:00:00,CAUCA,EL TAMBO,10
28/7/2021 0:00:00,CAUCA,FLORENCIA,3
28/7/2021 0:00:00,CAUCA,LA SIERRA,3
28/7/2021 0:00:00,CAUCA,MERCADERES,3
28/7/2021 0:00:00,CAUCA,MIRANDA,2
28/7/2021 0:00:00,CAUCA,PAEZ,5
28/7/2021 0:00:00,CAUCA,PATIA (EL BORDO),14
28/7/2021 0:00:00,CAUCA,PIENDAMO,15
28/7/2021 0:00:00,CAUCA,POPAYAN,139
28/7/2021 0:00:00,CAUCA,PUERTO TEJADA,10
28/7/2021 0:00:00,CAUCA,PURACE,1
28/7/2021 0:00:00,CAUCA,SANTANDER DE QUILICHAO,88
28/7/2021 0:00:00,CAUCA,SILVIA,3
28/7/2021 0:00:00,CAUCA,SOTARA,1
28/7/2021 0:00:00,CAUCA,SUCRE,5
28/7/2021 0:00:00,CAUCA,TIMBIO,17
28/7/2021 0:00:00,CAUCA,TOTORO,1
28/7/2021 0:00:00,CAUCA,VILLARICA,1
28/7/2021 0:00:00,CESAR,AGUACHICA,9
28/7/2021 0:00:00,CESAR,AGUSTIN CODAZZI,21
28/7/2021 0:00:00,CESAR,ASTREA,4
28/7/2021 0:00:00,CESAR,BECERRIL,1
28/7/2021 0:00:00,CESAR,BOSCONIA,4
28/7/2021 0:00:00,CESAR,CHIMICHAGUA,2
28/7/2021 0:00:00,CESAR,CHIRIGUANA,3
28/7/2021 0:00:00,CESAR,CURUMANI,4
28/7/2021 0:00:00,CESAR,EL COPEY,2
28/7/2021 0:00:00,CESAR,EL PASO,4
28/7/2021 0:00:00,CESAR,GAMARRA,1
28/7/2021 0:00:00,CESAR,GONZALEZ,2
28/7/2021 0:00:00,CESAR,MANAURE BALCON DEL CESAR,1
28/7/2021 0:00:00,CESAR,PAILITAS,3
28/7/2021 0:00:00,CESAR,ROBLES (LA PAZ),4
28/7/2021 0:00:00,CESAR,SAN ALBERTO,1
28/7/2021 0:00:00,CESAR,VALLEDUPAR,124
28/7/2021 0:00:00,CHOCO,BAHIA SOLANO (MUTIS),1
28/7/2021 0:00:00,CHOCO,CERTEGUI,1
28/7/2021 0:00:00,CHOCO,CONDOTO,1
28/7/2021 0:00:00,CHOCO,EL CARMEN DE ATRATO,8
28/7/2021 0:00:00,CHOCO,NOVITA,1
28/7/2021 0:00:00,CHOCO,QUIBDO,18
28/7/2021 0:00:00,CORDOBA,AYAPEL,2
28/7/2021 0:00:00,CORDOBA,BUENAVISTA,12
28/7/2021 0:00:00,CORDOBA,CERETE,36
28/7/2021 0:00:00,CORDOBA,CHIMA,3
28/7/2021 0:00:00,CORDOBA,CHINU,10
28/7/2021 0:00:00,CORDOBA,CIENAGA DE ORO,25
28/7/2021 0:00:00,CORDOBA,COTORRA,18
28/7/2021 0:00:00,CORDOBA,LORICA,25
28/7/2021 0:00:00,CORDOBA,LOS CORDOBAS,11
28/7/2021 0:00:00,CORDOBA,MOMIL,13
28/7/2021 0:00:00,CORDOBA,MONTELIBANO,6
28/7/2021 0:00:00,CORDOBA,MONTERIA,147
28/7/2021 0:00:00,CORDOBA,PLANETA RICA,8
28/7/2021 0:00:00,CORDOBA,PUEBLO NUEVO,17
28/7/2021 0:00:00,CORDOBA,PUERTO LIBERTADOR,2
28/7/2021 0:00:00,CORDOBA,PURISIMA,3
28/7/2021 0:00:00,CORDOBA,SAHAGUN,30
28/7/2021 0:00:00,CORDOBA,SAN ANDRES SOTAVENTO,1
28/7/2021 0:00:00,CORDOBA,SAN ANTERO,3
28/7/2021 0:00:00,CORDOBA,SAN BERNARDO DEL VIENTO,2
28/7/2021 0:00:00,CORDOBA,SAN CARLOS,11
28/7/2021 0:00:00,CORDOBA,SAN PELAYO,17
28/7/2021 0:00:00,CORDOBA,TIERRALTA,7
28/7/2021 0:00:00,CORDOBA,VALENCIA,10
28/7/2021 0:00:00,CUNDINAMARCA,ANAPOIMA,2
28/7/2021 0:00:00,CUNDINAMARCA,ANOLAIMA,9
28/7/2021 0:00:00,CUNDINAMARCA,ARBELAEZ,2
28/7/2021 0:00:00,CUNDINAMARCA,BOJACA,1
28/7/2021 0:00:00,CUNDINAMARCA,CAJICA,23
28/7/2021 0:00:00,CUNDINAMARCA,CAPARRAPI,1
28/7/2021 0:00:00,CUNDINAMARCA,CAQUEZA,1
28/7/2021 0:00:00,CUNDINAMARCA,CHIA,54
28/7/2021 0:00:00,CUNDINAMARCA,CHIPAQUE,1
28/7/2021 0:00:00,CUNDINAMARCA,CHOACHI,3
28/7/2021 0:00:00,CUNDINAMARCA,CHOCONTA,1
28/7/2021 0:00:00,CUNDINAMARCA,COGUA,3
28/7/2021 0:00:00,CUNDINAMARCA,COTA,2
28/7/2021 0:00:00,CUNDINAMARCA,EL COLEGIO,5
28/7/2021 0:00:00,CUNDINAMARCA,EL ROSAL,1
28/7/2021 0:00:00,CUNDINAMARCA,FACATATIVA,20
28/7/2021 0:00:00,CUNDINAMARCA,FOMEQUE,2
28/7/2021 0:00:00,CUNDINAMARCA,FUNZA,8
28/7/2021 0:00:00,CUNDINAMARCA,FUSAGASUGA,13
28/7/2021 0:00:00,CUNDINAMARCA,GACHANCIPA,2
28/7/2021 0:00:00,CUNDINAMARCA,GACHETA,1
28/7/2021 0:00:00,CUNDINAMARCA,GIRARDOT,22
28/7/2021 0:00:00,CUNDINAMARCA,GRANADA,1
28/7/2021 0:00:00,CUNDINAMARCA,GUADUAS,1
28/7/2021 0:00:00,CUNDINAMARCA,GUASCA,4
28/7/2021 0:00:00,CUNDINAMARCA,LA CALERA,1
28/7/2021 0:00:00,CUNDINAMARCA,LA MESA,2
28/7/2021 0:00:00,CUNDINAMARCA,LA VEGA,2
28/7/2021 0:00:00,CUNDINAMARCA,MACHETA,1
28/7/2021 0:00:00,CUNDINAMARCA,MADRID,15
28/7/2021 0:00:00,CUNDINAMARCA,MANTA,2
28/7/2021 0:00:00,CUNDINAMARCA,MEDINA,1
28/7/2021 0:00:00,CUNDINAMARCA,MOSQUERA,8
28/7/2021 0:00:00,CUNDINAMARCA,NEMOCON,2
28/7/2021 0:00:00,CUNDINAMARCA,PACHO,1
28/7/2021 0:00:00,CUNDINAMARCA,PANDI,1
28/7/2021 0:00:00,CUNDINAMARCA,PARATEBUENO,2
28/7/2021 0:00:00,CUNDINAMARCA,RAFAEL REYES (APULO),1
28/7/2021 0:00:00,CUNDINAMARCA,RICAURTE,2
28/7/2021 0:00:00,CUNDINAMARCA,SASAIMA,2
28/7/2021 0:00:00,CUNDINAMARCA,SESQUILE,1
28/7/2021 0:00:00,CUNDINAMARCA,SIBATE,1
28/7/2021 0:00:00,CUNDINAMARCA,SOACHA,79
28/7/2021 0:00:00,CUNDINAMARCA,SOPO,8
28/7/2021 0:00:00,CUNDINAMARCA,SUBACHOQUE,9
28/7/2021 0:00:00,CUNDINAMARCA,SUESCA,2
28/7/2021 0:00:00,CUNDINAMARCA,SUTATAUSA,1
28/7/2021 0:00:00,CUNDINAMARCA,TABIO,6
28/7/2021 0:00:00,CUNDINAMARCA,TAUSA,1
28/7/2021 0:00:00,CUNDINAMARCA,TENJO,4
28/7/2021 0:00:00,CUNDINAMARCA,TOCANCIPA,6
28/7/2021 0:00:00,CUNDINAMARCA,UBALA,1
28/7/2021 0:00:00,CUNDINAMARCA,UBATE,1
28/7/2021 0:00:00,CUNDINAMARCA,VILLAPINZON,1
28/7/2021 0:00:00,CUNDINAMARCA,VILLETA,5
28/7/2021 0:00:00,CUNDINAMARCA,ZIPAQUIRA,56
28/7/2021 0:00:00,GUAINIA,PUERTO INIRIDA,4
28/7/2021 0:00:00,GUAJIRA,BARRANCAS,5
28/7/2021 0:00:00,GUAJIRA,FONSECA,3
28/7/2021 0:00:00,GUAJIRA,MAICAO,7
28/7/2021 0:00:00,GUAJIRA,RIOHACHA,9
28/7/2021 0:00:00,GUAJIRA,SAN JUAN DEL CESAR,5
28/7/2021 0:00:00,GUAJIRA,URIBIA,2
28/7/2021 0:00:00,GUAJIRA,VILLANUEVA,1
28/7/2021 0:00:00,GUAVIARE,CALAMAR,1
28/7/2021 0:00:00,GUAVIARE,EL RETORNO,1
28/7/2021 0:00:00,GUAVIARE,SAN JOSE DEL GUAVIARE,17
28/7/2021 0:00:00,HUILA,ACEVEDO,2
28/7/2021 0:00:00,HUILA,CAMPOALEGRE,1
28/7/2021 0:00:00,HUILA,GARZON,11
28/7/2021 0:00:00,HUILA,GIGANTE,2
28/7/2021 0:00:00,HUILA,ISNOS (SAN JOSE DE ISNOS),3
28/7/2021 0:00:00,HUILA,LA PLATA,6
28/7/2021 0:00:00,HUILA,NATAGA,2
28/7/2021 0:00:00,HUILA,NEIVA,79
28/7/2021 0:00:00,HUILA,PAICOL,2
28/7/2021 0:00:00,HUILA,PALERMO,1
28/7/2021 0:00:00,HUILA,PITAL,1
28/7/2021 0:00:00,HUILA,PITALITO,24
28/7/2021 0:00:00,HUILA,RIVERA,1
28/7/2021 0:00:00,HUILA,SALADOBLANCO,1
28/7/2021 0:00:00,HUILA,SAN AGUSTIN,1
28/7/2021 0:00:00,HUILA,SUAZA,4
28/7/2021 0:00:00,HUILA,TARQUI,1
28/7/2021 0:00:00,HUILA,TERUEL,2
28/7/2021 0:00:00,MAGDALENA,ARIGUANI (EL DIFICIL),31
28/7/2021 0:00:00,MAGDALENA,CHIVOLO,2
28/7/2021 0:00:00,MAGDALENA,CIENAGA,5
28/7/2021 0:00:00,MAGDALENA,CONCORDIA,18
28/7/2021 0:00:00,MAGDALENA,EL BANCO,2
28/7/2021 0:00:00,MAGDALENA,EL RETEN,1
28/7/2021 0:00:00,MAGDALENA,FUNDACION,4
28/7/2021 0:00:00,MAGDALENA,GUAMAL,6
28/7/2021 0:00:00,MAGDALENA,NUEVA GRANADA,7
28/7/2021 0:00:00,MAGDALENA,PEDRAZA,1
28/7/2021 0:00:00,MAGDALENA,PIJIÑO DEL CARMEN (PIJIÑO),3
28/7/2021 0:00:00,MAGDALENA,PLATO,7
28/7/2021 0:00:00,MAGDALENA,SABANAS DE SAN ANGEL,13
28/7/2021 0:00:00,MAGDALENA,SALAMINA,1
28/7/2021 0:00:00,MAGDALENA,SAN SEBASTIAN DE BUENAVISTA,1
28/7/2021 0:00:00,MAGDALENA,SITIO NUEVO,1
28/7/2021 0:00:00,MAGDALENA,TENERIFE,2
28/7/2021 0:00:00,MAGDALENA,ZONA BANANERA,1
28/7/2021 0:00:00,META,ACACIAS,20
28/7/2021 0:00:00,META,BARRANCA DE UPIA,4
28/7/2021 0:00:00,META,CABUYARO,2
28/7/2021 0:00:00,META,CUMARAL,1
28/7/2021 0:00:00,META,FUENTE DE ORO,4
28/7/2021 0:00:00,META,GRANADA,17
28/7/2021 0:00:00,META,LA URIBE,1
28/7/2021 0:00:00,META,PUERTO GAITAN,35
28/7/2021 0:00:00,META,PUERTO LOPEZ,4
28/7/2021 0:00:00,META,RESTREPO,1
28/7/2021 0:00:00,META,SAN CARLOS DE GUAROA,2
28/7/2021 0:00:00,META,SAN MARTIN,3
28/7/2021 0:00:00,META,VILLAVICENCIO,104
28/7/2021 0:00:00,META,VISTAHERMOSA,1
28/7/2021 0:00:00,NARIÑO,ALDANA,1
28/7/2021 0:00:00,NARIÑO,BUESACO,10
28/7/2021 0:00:00,NARIÑO,CONSACA,1
28/7/2021 0:00:00,NARIÑO,CUASPUD (CARLOSAMA),1
28/7/2021 0:00:00,NARIÑO,CUMBAL,2
28/7/2021 0:00:00,NARIÑO,EL CHARCO,1
28/7/2021 0:00:00,NARIÑO,EL ROSARIO,1
28/7/2021 0:00:00,NARIÑO,GUACHUCAL,6
28/7/2021 0:00:00,NARIÑO,IPIALES,10
28/7/2021 0:00:00,NARIÑO,LA CRUZ,1
28/7/2021 0:00:00,NARIÑO,LA UNION,5
28/7/2021 0:00:00,NARIÑO,LEIVA,8
28/7/2021 0:00:00,NARIÑO,MOSQUERA,1
28/7/2021 0:00:00,NARIÑO,PASTO,110
28/7/2021 0:00:00,NARIÑO,POLICARPA,1
28/7/2021 0:00:00,NARIÑO,PUPIALES,5
28/7/2021 0:00:00,NARIÑO,SAMANIEGO,3
28/7/2021 0:00:00,NARIÑO,SAN BERNARDO,1
28/7/2021 0:00:00,NARIÑO,SAN LORENZO,3
28/7/2021 0:00:00,NARIÑO,SAN PABLO,7
28/7/2021 0:00:00,NARIÑO,TAMINANGO,2
28/7/2021 0:00:00,NARIÑO,TANGUA,1
28/7/2021 0:00:00,NARIÑO,TUMACO,1
28/7/2021 0:00:00,NARIÑO,TUQUERRES,1
28/7/2021 0:00:00,NORTE SANTANDER,BOCHALEMA,5
28/7/2021 0:00:00,NORTE SANTANDER,CHINACOTA,4
28/7/2021 0:00:00,NORTE SANTANDER,CHITAGA,1
28/7/2021 0:00:00,NORTE SANTANDER,CUCUTA,102
28/7/2021 0:00:00,NORTE SANTANDER,CUCUTILLA,1
28/7/2021 0:00:00,NORTE SANTANDER,DURANIA,1
28/7/2021 0:00:00,NORTE SANTANDER,LA ESPERANZA,1
28/7/2021 0:00:00,NORTE SANTANDER,LOS PATIOS,6
28/7/2021 0:00:00,NORTE SANTANDER,OCAÑA,13
28/7/2021 0:00:00,NORTE SANTANDER,PAMPLONA,5
28/7/2021 0:00:00,NORTE SANTANDER,PAMPLONITA,2
28/7/2021 0:00:00,NORTE SANTANDER,PUERTO SANTANDER,3
28/7/2021 0:00:00,NORTE SANTANDER,SALAZAR,1
28/7/2021 0:00:00,NORTE SANTANDER,SAN CAYETANO,2
28/7/2021 0:00:00,NORTE SANTANDER,SARDINATA,2
28/7/2021 0:00:00,NORTE SANTANDER,TIBU,6
28/7/2021 0:00:00,NORTE SANTANDER,TOLEDO,1
28/7/2021 0:00:00,NORTE SANTANDER,VILLA CARO,1
28/7/2021 0:00:00,NORTE SANTANDER,VILLA DEL ROSARIO,9
28/7/2021 0:00:00,PUTUMAYO,COLON,1
28/7/2021 0:00:00,PUTUMAYO,MOCOA,15
28/7/2021 0:00:00,PUTUMAYO,ORITO,5
28/7/2021 0:00:00,PUTUMAYO,PUERTO ASIS,9
28/7/2021 0:00:00,PUTUMAYO,PUERTO CAICEDO,5
28/7/2021 0:00:00,PUTUMAYO,PUERTO GUZMAN,2
28/7/2021 0:00:00,PUTUMAYO,PUERTO LEGUIZAMO,1
28/7/2021 0:00:00,PUTUMAYO,SAN MIGUEL (LA DORADA),1
28/7/2021 0:00:00,PUTUMAYO,SIBUNDOY,14
28/7/2021 0:00:00,PUTUMAYO,VALLE DEL GUAMUEZ,1
28/7/2021 0:00:00,PUTUMAYO,VILLAGARZON,7
28/7/2021 0:00:00,QUINDIO,ARMENIA,95
28/7/2021 0:00:00,QUINDIO,BUENAVISTA,2
28/7/2021 0:00:00,QUINDIO,CALARCA,7
28/7/2021 0:00:00,QUINDIO,CIRCASIA,4
28/7/2021 0:00:00,QUINDIO,FILANDIA,3
28/7/2021 0:00:00,QUINDIO,LA TEBAIDA,4
28/7/2021 0:00:00,QUINDIO,MONTENEGRO,9
28/7/2021 0:00:00,QUINDIO,QUIMBAYA,2
28/7/2021 0:00:00,RISARALDA,APIA,2
28/7/2021 0:00:00,RISARALDA,BELEN DE UMBRIA,6
28/7/2021 0:00:00,RISARALDA,DOSQUEBRADAS,33
28/7/2021 0:00:00,RISARALDA,LA VIRGINIA,5
28/7/2021 0:00:00,RISARALDA,MISTRATO,3
28/7/2021 0:00:00,RISARALDA,PEREIRA,95
28/7/2021 0:00:00,RISARALDA,SANTA ROSA DE CABAL,7
28/7/2021 0:00:00,SAN ANDRES,SAN ANDRES,7
28/7/2021 0:00:00,SANTANDER,AGUADA,1
28/7/2021 0:00:00,SANTANDER,BARBOSA,7
28/7/2021 0:00:00,SANTANDER,BARICHARA,7
28/7/2021 0:00:00,SANTANDER,BARRANCABERMEJA,121
28/7/2021 0:00:00,SANTANDER,BOLIVAR,1
28/7/2021 0:00:00,SANTANDER,BUCARAMANGA,304
28/7/2021 0:00:00,SANTANDER,CAPITANEJO,3
28/7/2021 0:00:00,SANTANDER,CERRITO,2
28/7/2021 0:00:00,SANTANDER,CIMITARRA,3
28/7/2021 0:00:00,SANTANDER,CONFINES,1
28/7/2021 0:00:00,SANTANDER,CURITI,3
28/7/2021 0:00:00,SANTANDER,EL CARMEN DE CHUCURI,1
28/7/2021 0:00:00,SANTANDER,EL PEÑON,1
28/7/2021 0:00:00,SANTANDER,ENCINO,1
28/7/2021 0:00:00,SANTANDER,ENCISO,1
28/7/2021 0:00:00,SANTANDER,FLORIDABLANCA,56
28/7/2021 0:00:00,SANTANDER,GIRON,25
28/7/2021 0:00:00,SANTANDER,GUACA,4
28/7/2021 0:00:00,SANTANDER,GUADALUPE,1
28/7/2021 0:00:00,SANTANDER,LA BELLEZA,2
28/7/2021 0:00:00,SANTANDER,LA PAZ,7
28/7/2021 0:00:00,SANTANDER,LANDAZURI,1
